time,OBV
2008-06-08 21:00:00+00:00,451455
2008-06-09 21:00:00+00:00,412993
2008-06-10 21:00:00+00:00,445663
2008-06-11 21:00:00+00:00,409160
2008-06-12 21:00:00+00:00,446464
2008-06-13 21:00:00+00:00,446459
2008-06-14 21:00:00+00:00,446923
2008-06-15 21:00:00+00:00,479680
2008-06-16 21:00:00+00:00,441886
2008-06-17 21:00:00+00:00,476932
2008-06-18 21:00:00+00:00,517549
2008-06-19 21:00:00+00:00,549407
2008-06-21 21:00:00+00:00,549101
2008-06-22 21:00:00+00:00,520858
2008-06-23 21:00:00+00:00,554327
2008-06-24 21:00:00+00:00,585592
2008-06-25 21:00:00+00:00,623531
2008-06-26 21:00:00+00:00,657001
2008-06-28 21:00:00+00:00,656934
2008-06-29 21:00:00+00:00,625551
2008-06-30 21:00:00+00:00,659961
2008-07-01 21:00:00+00:00,625720
2008-07-02 21:00:00+00:00,590986
2008-07-03 21:00:00+00:00,564480
2008-07-05 21:00:00+00:00,564519
2008-07-06 21:00:00+00:00,528122
2008-07-07 21:00:00+00:00,489591
2008-07-08 21:00:00+00:00,529548
2008-07-09 21:00:00+00:00,488470
2008-07-10 21:00:00+00:00,525720
2008-07-11 21:00:00+00:00,525722
2008-07-12 21:00:00+00:00,526100
2008-07-13 21:00:00+00:00,566948
2008-07-14 21:00:00+00:00,615052
2008-07-15 21:00:00+00:00,570353
2008-07-16 21:00:00+00:00,615493
2008-07-17 21:00:00+00:00,576195
2008-07-18 21:00:00+00:00,576194
2008-07-19 21:00:00+00:00,576012
2008-07-20 21:00:00+00:00,610132
2008-07-21 21:00:00+00:00,568200
2008-07-22 21:00:00+00:00,612105
2008-07-23 21:00:00+00:00,568281
2008-07-24 21:00:00+00:00,610381
2008-07-26 21:00:00+00:00,610525
2008-07-27 21:00:00+00:00,648013
2008-07-28 21:00:00+00:00,611167
2008-07-29 21:00:00+00:00,652385
2008-07-30 21:00:00+00:00,688708
2008-07-31 21:00:00+00:00,650248
2008-08-01 21:00:00+00:00,650247
2008-08-02 21:00:00+00:00,650228
2008-08-03 21:00:00+00:00,620699
2008-08-04 21:00:00+00:00,579220
2008-08-05 21:00:00+00:00,532466
2008-08-06 21:00:00+00:00,489511
2008-08-07 21:00:00+00:00,435955
2008-08-09 21:00:00+00:00,435234
2008-08-10 21:00:00+00:00,384851
2008-08-11 21:00:00+00:00,336915
2008-08-12 21:00:00+00:00,283462
2008-08-13 21:00:00+00:00,238676
2008-08-14 21:00:00+00:00,198068
2008-08-15 21:00:00+00:00,198067
2008-08-16 21:00:00+00:00,197498
2008-08-17 21:00:00+00:00,238687
2008-08-18 21:00:00+00:00,283572
2008-08-19 21:00:00+00:00,243489
2008-08-20 21:00:00+00:00,286153
2008-08-21 21:00:00+00:00,250434
2008-08-22 21:00:00+00:00,250436
2008-08-23 21:00:00+00:00,250322
2008-08-24 21:00:00+00:00,283229
2008-08-25 21:00:00+00:00,232992
2008-08-26 21:00:00+00:00,185220
2008-08-27 21:00:00+00:00,137782
2008-08-28 21:00:00+00:00,96513
2008-08-29 21:00:00+00:00,96511
2008-08-30 21:00:00+00:00,95550
2008-08-31 21:00:00+00:00,61162
2008-09-01 21:00:00+00:00,7564
2008-09-02 21:00:00+00:00,-47288
2008-09-03 21:00:00+00:00,-103601
2008-09-04 21:00:00+00:00,-162365
2008-09-06 21:00:00+00:00,-161426
2008-09-07 21:00:00+00:00,-223853
2008-09-08 21:00:00+00:00,-164629
2008-09-09 21:00:00+00:00,-216573
2008-09-10 21:00:00+00:00,-155281
2008-09-11 21:00:00+00:00,-89507
2008-09-12 21:00:00+00:00,-89509
2008-09-13 21:00:00+00:00,-88187
2008-09-14 21:00:00+00:00,-158516
2008-09-15 21:00:00+00:00,-217459
2008-09-16 21:00:00+00:00,-145320
2008-09-17 21:00:00+00:00,-81661
2008-09-18 21:00:00+00:00,-45053
2008-09-20 21:00:00+00:00,-44780
2008-09-21 21:00:00+00:00,24042
2008-09-22 21:00:00+00:00,-29978
2008-09-23 21:00:00+00:00,-78750
2008-09-24 21:00:00+00:00,-144987
2008-09-25 21:00:00+00:00,-84968
2008-09-27 21:00:00+00:00,-85230
2008-09-28 21:00:00+00:00,-157879
2008-09-29 21:00:00+00:00,-219786
2008-09-30 21:00:00+00:00,-297609
2008-10-01 21:00:00+00:00,-383284
2008-10-02 21:00:00+00:00,-294926
2008-10-03 21:00:00+00:00,-294925
2008-10-04 21:00:00+00:00,-296278
2008-10-05 21:00:00+00:00,-359880
2008-10-06 21:00:00+00:00,-292537
2008-10-07 21:00:00+00:00,-341771
2008-10-08 21:00:00+00:00,-379001
2008-10-09 21:00:00+00:00,-444681
2008-10-10 21:00:00+00:00,-444685
2008-10-11 21:00:00+00:00,-443616
2008-10-12 21:00:00+00:00,-372400
2008-10-13 21:00:00+00:00,-308417
2008-10-14 21:00:00+00:00,-379411
2008-10-15 21:00:00+00:00,-282645
2008-10-16 21:00:00+00:00,-340719
2008-10-17 21:00:00+00:00,-340715
2008-10-18 21:00:00+00:00,-340260
2008-10-19 21:00:00+00:00,-429127
2008-10-20 21:00:00+00:00,-516357
2008-10-21 21:00:00+00:00,-649357
2008-10-22 21:00:00+00:00,-764831
2008-10-23 21:00:00+00:00,-881404
2008-10-24 21:00:00+00:00,-881405
2008-10-25 21:00:00+00:00,-882547
2008-10-26 21:00:00+00:00,-935782
2008-10-27 21:00:00+00:00,-846198
2008-10-28 21:00:00+00:00,-738720
2008-10-29 21:00:00+00:00,-644864
2008-10-30 21:00:00+00:00,-736535
2008-10-31 21:00:00+00:00,-736534
2008-11-01 21:00:00+00:00,-735127
2008-11-02 22:00:00+00:00,-818840
2008-11-03 22:00:00+00:00,-748285
2008-11-04 22:00:00+00:00,-840909
2008-11-05 22:00:00+00:00,-939837
2008-11-06 22:00:00+00:00,-866796
2008-11-08 22:00:00+00:00,-866495
2008-11-09 22:00:00+00:00,-921439
2008-11-10 22:00:00+00:00,-974016
2008-11-11 22:00:00+00:00,-1053035
2008-11-12 22:00:00+00:00,-1163041
2008-11-13 22:00:00+00:00,-1288750
2008-11-15 22:00:00+00:00,-1289118
2008-11-16 22:00:00+00:00,-1206127
2008-11-17 22:00:00+00:00,-1296829
2008-11-18 22:00:00+00:00,-1371197
2008-11-19 22:00:00+00:00,-1466975
2008-11-20 22:00:00+00:00,-1360881
2008-11-22 22:00:00+00:00,-1361618
2008-11-23 22:00:00+00:00,-1258779
2008-11-24 22:00:00+00:00,-1167386
2008-11-25 22:00:00+00:00,-1267617
2008-11-26 22:00:00+00:00,-1207723
2008-11-27 22:00:00+00:00,-1306527
2008-11-28 22:00:00+00:00,-1306528
2008-11-29 22:00:00+00:00,-1306685
2008-11-30 22:00:00+00:00,-1396500
2008-12-01 22:00:00+00:00,-1263355
2008-12-02 22:00:00+00:00,-1380635
2008-12-03 22:00:00+00:00,-1468438
2008-12-04 22:00:00+00:00,-1381791
2008-12-05 22:00:00+00:00,-1381784
2008-12-06 22:00:00+00:00,-1381626
2008-12-07 22:00:00+00:00,-1295912
2008-12-08 22:00:00+00:00,-1378130
2008-12-09 22:00:00+00:00,-1265910
2008-12-10 22:00:00+00:00,-1149297
2008-12-11 22:00:00+00:00,-1255855
2008-12-12 22:00:00+00:00,-1255854
2008-12-13 22:00:00+00:00,-1255362
2008-12-14 22:00:00+00:00,-1197020
2008-12-15 22:00:00+00:00,-1125479
2008-12-16 22:00:00+00:00,-1210050
2008-12-17 22:00:00+00:00,-1328439
2008-12-18 22:00:00+00:00,-1415590
2008-12-20 22:00:00+00:00,-1414475
2008-12-21 22:00:00+00:00,-1445091
2008-12-22 22:00:00+00:00,-1480643
2008-12-23 22:00:00+00:00,-1462271
2008-12-24 22:00:00+00:00,-1461582
2008-12-25 22:00:00+00:00,-1478631
2008-12-27 22:00:00+00:00,-1478072
2008-12-28 22:00:00+00:00,-1545051
2008-12-29 22:00:00+00:00,-1486216
2008-12-30 22:00:00+00:00,-1446879
2008-12-31 22:00:00+00:00,-1446397
2009-01-01 22:00:00+00:00,-1498289
2009-01-03 22:00:00+00:00,-1499561
2009-01-04 22:00:00+00:00,-1390380
2009-01-05 22:00:00+00:00,-1319881
2009-01-06 22:00:00+00:00,-1252711
2009-01-07 22:00:00+00:00,-1163224
2009-01-08 22:00:00+00:00,-1258159
2009-01-09 22:00:00+00:00,-1258160
2009-01-10 22:00:00+00:00,-1259210
2009-01-11 22:00:00+00:00,-1356872
2009-01-12 22:00:00+00:00,-1461911
2009-01-13 22:00:00+00:00,-1375881
2009-01-14 22:00:00+00:00,-1254500
2009-01-15 22:00:00+00:00,-1138832
2009-01-17 22:00:00+00:00,-1136976
2009-01-18 22:00:00+00:00,-1202233
2009-01-19 22:00:00+00:00,-1295515
2009-01-20 22:00:00+00:00,-1214229
2009-01-21 22:00:00+00:00,-1300874
2009-01-22 22:00:00+00:00,-1385151
2009-01-24 22:00:00+00:00,-1385774
2009-01-25 22:00:00+00:00,-1303784
2009-01-26 22:00:00+00:00,-1213002
2009-01-27 22:00:00+00:00,-1146702
2009-01-28 22:00:00+00:00,-1088295
2009-01-29 22:00:00+00:00,-1016761
2009-01-31 22:00:00+00:00,-1018960
2009-02-01 22:00:00+00:00,-1086043
2009-02-02 22:00:00+00:00,-1013018
2009-02-03 22:00:00+00:00,-910614
2009-02-04 22:00:00+00:00,-822922
2009-02-05 22:00:00+00:00,-724795
2009-02-07 22:00:00+00:00,-723699
2009-02-08 22:00:00+00:00,-661494
2009-02-09 22:00:00+00:00,-730053
2009-02-10 22:00:00+00:00,-797158
2009-02-11 22:00:00+00:00,-872154
2009-02-12 22:00:00+00:00,-818443
2009-02-14 22:00:00+00:00,-820609
2009-02-15 22:00:00+00:00,-781279
2009-02-16 22:00:00+00:00,-842919
2009-02-17 22:00:00+00:00,-907997
2009-02-18 22:00:00+00:00,-828550
2009-02-19 22:00:00+00:00,-763990
2009-02-21 22:00:00+00:00,-765110
2009-02-22 22:00:00+00:00,-663239
2009-02-23 22:00:00+00:00,-717172
2009-02-24 22:00:00+00:00,-795275
2009-02-25 22:00:00+00:00,-740996
2009-02-26 22:00:00+00:00,-818324
2009-02-28 22:00:00+00:00,-820251
2009-03-01 22:00:00+00:00,-887162
2009-03-02 22:00:00+00:00,-963733
2009-03-03 22:00:00+00:00,-893561
2009-03-04 22:00:00+00:00,-967748
2009-03-05 22:00:00+00:00,-1054366
2009-03-06 22:00:00+00:00,-1054367
2009-03-07 22:00:00+00:00,-1054378
2009-03-08 21:00:00+00:00,-1119598
2009-03-09 21:00:00+00:00,-1202640
2009-03-10 21:00:00+00:00,-1129701
2009-03-11 21:00:00+00:00,-1046994
2009-03-12 21:00:00+00:00,-987034
2009-03-13 21:00:00+00:00,-987035
2009-03-14 21:00:00+00:00,-987629
2009-03-15 21:00:00+00:00,-929270
2009-03-16 21:00:00+00:00,-990403
2009-03-17 21:00:00+00:00,-926614
2009-03-18 21:00:00+00:00,-838989
2009-03-19 21:00:00+00:00,-927711
2009-03-20 21:00:00+00:00,-927712
2009-03-21 21:00:00+00:00,-928105
2009-03-22 21:00:00+00:00,-870398
2009-03-23 21:00:00+00:00,-793442
2009-03-24 21:00:00+00:00,-890513
2009-03-25 21:00:00+00:00,-980460
2009-03-26 21:00:00+00:00,-1065714
2009-03-27 21:00:00+00:00,-1065713
2009-03-28 21:00:00+00:00,-1066977
2009-03-29 21:00:00+00:00,-998937
2009-03-30 21:00:00+00:00,-934245
2009-03-31 21:00:00+00:00,-864522
2009-04-01 21:00:00+00:00,-794077
2009-04-02 21:00:00+00:00,-730226
2009-04-04 21:00:00+00:00,-731329
2009-04-05 21:00:00+00:00,-786054
2009-04-06 21:00:00+00:00,-845308
2009-04-07 21:00:00+00:00,-912700
2009-04-08 21:00:00+00:00,-976742
2009-04-09 21:00:00+00:00,-1000969
2009-04-11 21:00:00+00:00,-1001549
2009-04-12 21:00:00+00:00,-978856
2009-04-13 21:00:00+00:00,-914981
2009-04-14 21:00:00+00:00,-844032
2009-04-15 21:00:00+00:00,-902633
2009-04-16 21:00:00+00:00,-955911
2009-04-18 21:00:00+00:00,-955032
2009-04-19 21:00:00+00:00,-1015070
2009-04-20 21:00:00+00:00,-933298
2009-04-21 21:00:00+00:00,-1012010
2009-04-22 21:00:00+00:00,-941731
2009-04-23 21:00:00+00:00,-1017185
2009-04-25 21:00:00+00:00,-1017462
2009-04-26 21:00:00+00:00,-1082071
2009-04-27 21:00:00+00:00,-1144511
2009-04-28 21:00:00+00:00,-1073584
2009-04-29 21:00:00+00:00,-985950
2009-04-30 21:00:00+00:00,-915857
2009-05-02 21:00:00+00:00,-916253
2009-05-03 21:00:00+00:00,-836467
2009-05-04 21:00:00+00:00,-754047
2009-05-05 21:00:00+00:00,-669109
2009-05-06 21:00:00+00:00,-753295
2009-05-07 21:00:00+00:00,-685135
2009-05-08 21:00:00+00:00,-685136
2009-05-09 21:00:00+00:00,-685842
2009-05-10 21:00:00+00:00,-742345
2009-05-11 21:00:00+00:00,-653058
2009-05-12 21:00:00+00:00,-733886
2009-05-13 21:00:00+00:00,-632683
2009-05-14 21:00:00+00:00,-725319
2009-05-15 21:00:00+00:00,-725318
2009-05-16 21:00:00+00:00,-725500
2009-05-17 21:00:00+00:00,-653044
2009-05-18 21:00:00+00:00,-548272
2009-05-19 21:00:00+00:00,-463734
2009-05-20 21:00:00+00:00,-361548
2009-05-21 21:00:00+00:00,-283251
2009-05-23 21:00:00+00:00,-283484
2009-05-24 21:00:00+00:00,-313013
2009-05-25 21:00:00+00:00,-242681
2009-05-26 21:00:00+00:00,-138475
2009-05-27 21:00:00+00:00,-244432
2009-05-28 21:00:00+00:00,-154184
2009-05-29 21:00:00+00:00,-154187
2009-05-30 21:00:00+00:00,-153531
2009-05-31 21:00:00+00:00,-53820
2009-06-01 21:00:00+00:00,40617
2009-06-02 21:00:00+00:00,-74733
2009-06-03 21:00:00+00:00,-175616
2009-06-04 21:00:00+00:00,-261306
2009-06-06 21:00:00+00:00,-261377
2009-06-07 21:00:00+00:00,-182709
2009-06-08 21:00:00+00:00,-138820
2009-06-09 21:00:00+00:00,-87361
2009-06-10 21:00:00+00:00,-39990
2009-06-11 21:00:00+00:00,-84218
2009-06-13 21:00:00+00:00,-84656
2009-06-14 21:00:00+00:00,-127869
2009-06-15 21:00:00+00:00,-78569
2009-06-16 21:00:00+00:00,-127126
2009-06-17 21:00:00+00:00,-173048
2009-06-18 21:00:00+00:00,-136444
2009-06-20 21:00:00+00:00,-136244
2009-06-21 21:00:00+00:00,-173650
2009-06-22 21:00:00+00:00,-126386
2009-06-23 21:00:00+00:00,-174404
2009-06-24 21:00:00+00:00,-216097
2009-06-25 21:00:00+00:00,-178483
2009-06-26 21:00:00+00:00,-178484
2009-06-27 21:00:00+00:00,-178432
2009-06-28 21:00:00+00:00,-147368
2009-06-29 21:00:00+00:00,-191148
2009-06-30 21:00:00+00:00,-151753
2009-07-01 21:00:00+00:00,-193460
2009-07-02 21:00:00+00:00,-215188
2009-07-04 21:00:00+00:00,-215423
2009-07-05 21:00:00+00:00,-249675
2009-07-06 21:00:00+00:00,-287197
2009-07-07 21:00:00+00:00,-328312
2009-07-08 21:00:00+00:00,-286527
2009-07-09 21:00:00+00:00,-324673
2009-07-11 21:00:00+00:00,-324731
2009-07-12 21:00:00+00:00,-287557
2009-07-13 21:00:00+00:00,-246569
2009-07-14 21:00:00+00:00,-212975
2009-07-15 21:00:00+00:00,-175909
2009-07-16 21:00:00+00:00,-210046
2009-07-18 21:00:00+00:00,-210124
2009-07-19 21:00:00+00:00,-179598
2009-07-20 21:00:00+00:00,-211041
2009-07-21 21:00:00+00:00,-177316
2009-07-22 21:00:00+00:00,-211905
2009-07-23 21:00:00+00:00,-241810
2009-07-25 21:00:00+00:00,-241594
2009-07-26 21:00:00+00:00,-214823
2009-07-27 21:00:00+00:00,-243708
2009-07-28 21:00:00+00:00,-278699
2009-07-29 21:00:00+00:00,-246394
2009-07-30 21:00:00+00:00,-214008
2009-08-01 21:00:00+00:00,-213720
2009-08-02 21:00:00+00:00,-177785
2009-08-03 21:00:00+00:00,-146454
2009-08-04 21:00:00+00:00,-114755
2009-08-05 21:00:00+00:00,-149602
2009-08-06 21:00:00+00:00,-184324
2009-08-07 21:00:00+00:00,-184320
2009-08-08 21:00:00+00:00,-184762
2009-08-09 21:00:00+00:00,-216431
2009-08-10 21:00:00+00:00,-245874
2009-08-11 21:00:00+00:00,-208516
2009-08-12 21:00:00+00:00,-175190
2009-08-13 21:00:00+00:00,-204790
2009-08-15 21:00:00+00:00,-204987
2009-08-16 21:00:00+00:00,-237802
2009-08-17 21:00:00+00:00,-207039
2009-08-18 21:00:00+00:00,-240710
2009-08-19 21:00:00+00:00,-270094
2009-08-20 21:00:00+00:00,-236820
2009-08-22 21:00:00+00:00,-236870
2009-08-23 21:00:00+00:00,-262410
2009-08-24 21:00:00+00:00,-293768
2009-08-25 21:00:00+00:00,-325587
2009-08-26 21:00:00+00:00,-291209
2009-08-27 21:00:00+00:00,-321009
2009-08-30 21:00:00+00:00,-295330
2009-08-31 21:00:00+00:00,-330096
2009-09-01 21:00:00+00:00,-296203
2009-09-02 21:00:00+00:00,-267368
2009-09-03 21:00:00+00:00,-242399
2009-09-04 21:00:00+00:00,-242401
2009-09-05 21:00:00+00:00,-242473
2009-09-06 21:00:00+00:00,-257889
2009-09-07 21:00:00+00:00,-229481
2009-09-08 21:00:00+00:00,-201489
2009-09-09 21:00:00+00:00,-170732
2009-09-10 21:00:00+00:00,-140991
2009-09-11 21:00:00+00:00,-140990
2009-09-12 21:00:00+00:00,-140881
2009-09-13 21:00:00+00:00,-169501
2009-09-14 21:00:00+00:00,-201875
2009-09-15 21:00:00+00:00,-169597
2009-09-16 21:00:00+00:00,-199647
2009-09-17 21:00:00+00:00,-230449
2009-09-19 21:00:00+00:00,-230672
2009-09-20 21:00:00+00:00,-257905
2009-09-21 21:00:00+00:00,-230527
2009-09-22 21:00:00+00:00,-265436
2009-09-23 21:00:00+00:00,-304830
2009-09-24 21:00:00+00:00,-344519
2009-09-25 21:00:00+00:00,-344517
2009-09-26 21:00:00+00:00,-344234
2009-09-27 21:00:00+00:00,-383607
2009-09-28 21:00:00+00:00,-339770
2009-09-29 21:00:00+00:00,-295450
2009-09-30 21:00:00+00:00,-332771
2009-10-01 21:00:00+00:00,-372407
2009-10-02 21:00:00+00:00,-372401
2009-10-03 21:00:00+00:00,-372756
2009-10-04 21:00:00+00:00,-401541
2009-10-05 21:00:00+00:00,-432497
2009-10-06 21:00:00+00:00,-401809
2009-10-07 21:00:00+00:00,-367775
2009-10-08 21:00:00+00:00,-401384
2009-10-09 21:00:00+00:00,-401385
2009-10-10 21:00:00+00:00,-401880
2009-10-11 21:00:00+00:00,-426157
2009-10-12 21:00:00+00:00,-391507
2009-10-13 21:00:00+00:00,-357348
2009-10-14 21:00:00+00:00,-320956
2009-10-15 21:00:00+00:00,-284998
2009-10-16 21:00:00+00:00,-284999
2009-10-17 21:00:00+00:00,-285819
2009-10-18 21:00:00+00:00,-256022
2009-10-19 21:00:00+00:00,-288466
2009-10-20 21:00:00+00:00,-253054
2009-10-21 21:00:00+00:00,-220660
2009-10-22 21:00:00+00:00,-257207
2009-10-24 21:00:00+00:00,-257692
2009-10-25 21:00:00+00:00,-228707
2009-10-26 21:00:00+00:00,-193166
2009-10-27 21:00:00+00:00,-157127
2009-10-28 21:00:00+00:00,-122297
2009-10-29 21:00:00+00:00,-157504
2009-10-30 21:00:00+00:00,-157515
2009-10-31 21:00:00+00:00,-158250
2009-11-01 22:00:00+00:00,-121729
2009-11-02 22:00:00+00:00,-89337
2009-11-03 22:00:00+00:00,-55737
2009-11-04 22:00:00+00:00,-22143
2009-11-05 22:00:00+00:00,6248
2009-11-06 22:00:00+00:00,6249
2009-11-07 22:00:00+00:00,6967
2009-11-08 22:00:00+00:00,38028
2009-11-09 22:00:00+00:00,2027
2009-11-10 22:00:00+00:00,-30587
2009-11-11 22:00:00+00:00,3335
2009-11-12 22:00:00+00:00,31319
2009-11-13 22:00:00+00:00,31317
2009-11-14 22:00:00+00:00,31892
2009-11-15 22:00:00+00:00,58236
2009-11-16 22:00:00+00:00,24838
2009-11-17 22:00:00+00:00,-4906
2009-11-18 22:00:00+00:00,-34800
2009-11-19 22:00:00+00:00,-64933
2009-11-20 22:00:00+00:00,-64928
2009-11-21 22:00:00+00:00,-65228
2009-11-22 22:00:00+00:00,-42407
2009-11-23 22:00:00+00:00,-71895
2009-11-24 22:00:00+00:00,-42671
2009-11-25 22:00:00+00:00,-70805
2009-11-26 22:00:00+00:00,-115734
2009-11-27 22:00:00+00:00,-115731
2009-11-28 22:00:00+00:00,-114882
2009-11-29 22:00:00+00:00,-151813
2009-11-30 22:00:00+00:00,-122119
2009-12-01 22:00:00+00:00,-98841
2009-12-02 22:00:00+00:00,-123216
2009-12-03 22:00:00+00:00,-150812
2009-12-04 22:00:00+00:00,-150815
2009-12-05 22:00:00+00:00,-151236
2009-12-06 22:00:00+00:00,-123029
2009-12-07 22:00:00+00:00,-155559
2009-12-08 22:00:00+00:00,-193339
2009-12-09 22:00:00+00:00,-163457
2009-12-10 22:00:00+00:00,-189380
2009-12-11 22:00:00+00:00,-189378
2009-12-12 22:00:00+00:00,-189631
2009-12-13 22:00:00+00:00,-162926
2009-12-14 22:00:00+00:00,-189878
2009-12-15 22:00:00+00:00,-161922
2009-12-16 22:00:00+00:00,-193905
2009-12-17 22:00:00+00:00,-165648
2009-12-18 22:00:00+00:00,-165646
2009-12-19 22:00:00+00:00,-166006
2009-12-20 22:00:00+00:00,-186455
2009-12-21 22:00:00+00:00,-213225
2009-12-22 22:00:00+00:00,-234564
2009-12-23 22:00:00+00:00,-222792
2009-12-24 22:00:00+00:00,-223712
2009-12-26 22:00:00+00:00,-223618
2009-12-27 22:00:00+00:00,-214074
2009-12-28 22:00:00+00:00,-230571
2009-12-29 22:00:00+00:00,-208823
2009-12-30 22:00:00+00:00,-188404
2009-12-31 22:00:00+00:00,-188412
2010-01-02 22:00:00+00:00,-188820
2010-01-03 22:00:00+00:00,-220034
2010-01-04 22:00:00+00:00,-248844
2010-01-05 22:00:00+00:00,-218374
2010-01-06 22:00:00+00:00,-244918
2010-01-07 22:00:00+00:00,-216608
2010-01-08 22:00:00+00:00,-216611
2010-01-09 22:00:00+00:00,-216138
2010-01-10 22:00:00+00:00,-191995
2010-01-11 22:00:00+00:00,-163955
2010-01-12 22:00:00+00:00,-133743
2010-01-13 22:00:00+00:00,-107257
2010-01-14 22:00:00+00:00,-140746
2010-01-15 22:00:00+00:00,-140743
2010-01-16 22:00:00+00:00,-141667
2010-01-17 22:00:00+00:00,-121002
2010-01-18 22:00:00+00:00,-90705
2010-01-19 22:00:00+00:00,-123971
2010-01-20 22:00:00+00:00,-159710
2010-01-21 22:00:00+00:00,-193386
2010-01-22 22:00:00+00:00,-193387
2010-01-23 22:00:00+00:00,-194172
2010-01-24 22:00:00+00:00,-170578
2010-01-25 22:00:00+00:00,-202560
2010-01-26 22:00:00+00:00,-170654
2010-01-27 22:00:00+00:00,-200778
2010-01-28 22:00:00+00:00,-232330
2010-01-29 22:00:00+00:00,-232334
2010-01-30 22:00:00+00:00,-233372
2010-01-31 22:00:00+00:00,-205913
2010-02-01 22:00:00+00:00,-183366
2010-02-02 22:00:00+00:00,-205352
2010-02-03 22:00:00+00:00,-234692
2010-02-04 22:00:00+00:00,-270957
2010-02-05 22:00:00+00:00,-270955
2010-02-06 22:00:00+00:00,-272328
2010-02-07 22:00:00+00:00,-296603
2010-02-08 22:00:00+00:00,-265925
2010-02-09 22:00:00+00:00,-297671
2010-02-10 22:00:00+00:00,-267769
2010-02-11 22:00:00+00:00,-298842
2010-02-12 22:00:00+00:00,-298841
2010-02-13 22:00:00+00:00,-299174
2010-02-14 22:00:00+00:00,-311787
2010-02-15 22:00:00+00:00,-291960
2010-02-16 22:00:00+00:00,-314685
2010-02-17 22:00:00+00:00,-344189
2010-02-18 22:00:00+00:00,-380828
2010-02-19 22:00:00+00:00,-380826
2010-02-20 22:00:00+00:00,-379973
2010-02-21 22:00:00+00:00,-356934
2010-02-22 22:00:00+00:00,-391162
2010-02-23 22:00:00+00:00,-419748
2010-02-24 22:00:00+00:00,-453097
2010-02-25 22:00:00+00:00,-486752
2010-02-26 22:00:00+00:00,-486754
2010-02-27 22:00:00+00:00,-488627
2010-02-28 22:00:00+00:00,-530636
2010-03-01 22:00:00+00:00,-565931
2010-03-02 22:00:00+00:00,-529455
2010-03-03 22:00:00+00:00,-559747
2010-03-04 22:00:00+00:00,-534466
2010-03-05 22:00:00+00:00,-534467
2010-03-06 22:00:00+00:00,-534820
2010-03-07 22:00:00+00:00,-559014
2010-03-08 22:00:00+00:00,-585717
2010-03-09 22:00:00+00:00,-612171
2010-03-10 22:00:00+00:00,-589150
2010-03-11 22:00:00+00:00,-564585
2010-03-13 22:00:00+00:00,-564848
2010-03-14 21:00:00+00:00,-587699
2010-03-15 21:00:00+00:00,-559979
2010-03-16 21:00:00+00:00,-532552
2010-03-17 21:00:00+00:00,-556181
2010-03-18 21:00:00+00:00,-580436
2010-03-19 21:00:00+00:00,-580435
2010-03-20 21:00:00+00:00,-580389
2010-03-21 21:00:00+00:00,-559188
2010-03-22 21:00:00+00:00,-584535
2010-03-23 21:00:00+00:00,-615595
2010-03-24 21:00:00+00:00,-646400
2010-03-25 21:00:00+00:00,-619965
2010-03-26 21:00:00+00:00,-619963
2010-03-27 21:00:00+00:00,-618645
2010-03-28 21:00:00+00:00,-595560
2010-03-29 21:00:00+00:00,-570274
2010-03-30 21:00:00+00:00,-543680
2010-03-31 21:00:00+00:00,-517763
2010-04-01 21:00:00+00:00,-527768
2010-04-02 21:00:00+00:00,-527769
2010-04-03 21:00:00+00:00,-526973
2010-04-04 21:00:00+00:00,-516500
2010-04-05 21:00:00+00:00,-539290
2010-04-06 21:00:00+00:00,-562822
2010-04-07 21:00:00+00:00,-540185
2010-04-08 21:00:00+00:00,-515247
2010-04-09 21:00:00+00:00,-515245
2010-04-10 21:00:00+00:00,-512622
2010-04-11 21:00:00+00:00,-536392
2010-04-12 21:00:00+00:00,-511543
2010-04-13 21:00:00+00:00,-488844
2010-04-14 21:00:00+00:00,-464732
2010-04-15 21:00:00+00:00,-491812
2010-04-17 21:00:00+00:00,-492991
2010-04-18 21:00:00+00:00,-468898
2010-04-19 21:00:00+00:00,-446284
2010-04-20 21:00:00+00:00,-420525
2010-04-21 21:00:00+00:00,-449789
2010-04-22 21:00:00+00:00,-483007
2010-04-23 21:00:00+00:00,-483004
2010-04-24 21:00:00+00:00,-482557
2010-04-25 21:00:00+00:00,-457072
2010-04-26 21:00:00+00:00,-486804
2010-04-27 21:00:00+00:00,-524905
2010-04-28 21:00:00+00:00,-493032
2010-04-29 21:00:00+00:00,-522951
2010-04-30 21:00:00+00:00,-522947
2010-05-01 21:00:00+00:00,-522269
2010-05-02 21:00:00+00:00,-541690
2010-05-03 21:00:00+00:00,-572372
2010-05-04 21:00:00+00:00,-607061
2010-05-05 21:00:00+00:00,-671156
2010-05-06 21:00:00+00:00,-774627
2010-05-07 21:00:00+00:00,-774641
2010-05-08 21:00:00+00:00,-772752
2010-05-09 21:00:00+00:00,-841155
2010-05-10 21:00:00+00:00,-780184
2010-05-11 21:00:00+00:00,-832561
2010-05-12 21:00:00+00:00,-871202
2010-05-13 21:00:00+00:00,-919448
2010-05-14 21:00:00+00:00,-919446
2010-05-15 21:00:00+00:00,-919966
2010-05-16 21:00:00+00:00,-978796
2010-05-17 21:00:00+00:00,-1030557
2010-05-18 21:00:00+00:00,-959946
2010-05-19 21:00:00+00:00,-1027424
