time,MACD
2007-08-23 21:00:00+00:00,-0.008528669999497973
2007-08-24 21:00:00+00:00,-0.006699856866016596
2007-08-25 21:00:00+00:00,-0.005218594646154262
2007-08-26 21:00:00+00:00,-0.004147764193029868
2007-08-27 21:00:00+00:00,-0.004087167522427659
2007-08-28 21:00:00+00:00,-0.0027303220679968376
2007-08-29 21:00:00+00:00,-0.0021004252354028807
2007-08-30 21:00:00+00:00,-0.0011649741530526114
2007-09-01 21:00:00+00:00,-0.0003709315768172239
2007-09-02 21:00:00+00:00,0.0003072605450400445
2007-09-03 21:00:00+00:00,0.0004282684975485118
2007-09-04 21:00:00+00:00,0.0010383087053824624
2007-09-05 21:00:00+00:00,0.001835481988382348
2007-09-06 21:00:00+00:00,0.0028284185264770834
2007-09-08 21:00:00+00:00,0.0035063213010362304
2007-09-09 21:00:00+00:00,0.003986315539781682
2007-09-10 21:00:00+00:00,0.004760484068259796
2007-09-11 21:00:00+00:00,0.004983317142499999
2007-09-12 21:00:00+00:00,0.004788404968272708
2007-09-13 21:00:00+00:00,0.00315560021674699
2007-09-15 21:00:00+00:00,0.0016489229872975741
2007-09-16 21:00:00+00:00,-0.0003615953319267007
2007-09-17 21:00:00+00:00,-0.0004672538973369278
2007-09-18 21:00:00+00:00,-0.0015251088543126734
2007-09-19 21:00:00+00:00,-0.0017877005288169379
2007-09-20 21:00:00+00:00,-0.000980697418769605
2007-09-22 21:00:00+00:00,-0.00025987506851876674
2007-09-23 21:00:00+00:00,0.00040754842604817654
2007-09-24 21:00:00+00:00,0.0006202870793297066
2007-09-25 21:00:00+00:00,0.00055493659880268
2007-09-26 21:00:00+00:00,0.0014307453494009081
2007-09-27 21:00:00+00:00,0.0036832935688217994
2007-09-28 21:00:00+00:00,0.0053973607655901645
2007-09-29 21:00:00+00:00,0.006584651466583935
2007-09-30 21:00:00+00:00,0.007252361828141929
2007-10-01 21:00:00+00:00,0.0075364954524039796
2007-10-02 21:00:00+00:00,0.0069161842411862295
2007-10-03 21:00:00+00:00,0.006877066520246888
2007-10-04 21:00:00+00:00,0.007024115980818202
2007-10-06 21:00:00+00:00,0.007039335746441999
2007-10-07 21:00:00+00:00,0.00650756393037577
2007-10-08 21:00:00+00:00,0.00614759952826871
2007-10-09 21:00:00+00:00,0.006199164745668728
2007-10-10 21:00:00+00:00,0.005292223935988716
2007-10-11 21:00:00+00:00,0.0048755355644614085
2007-10-12 21:00:00+00:00,0.004493508657259504
2007-10-13 21:00:00+00:00,0.0040783763663494454
2007-10-14 21:00:00+00:00,0.0043208980601794345
2007-10-15 21:00:00+00:00,0.003644800833861872
2007-10-16 21:00:00+00:00,0.003670253994623174
2007-10-17 21:00:00+00:00,0.0039858055707791
2007-10-18 21:00:00+00:00,0.004773935089753323
2007-10-20 21:00:00+00:00,0.005512510238923962
2007-10-21 21:00:00+00:00,0.004362704327431466
2007-10-22 21:00:00+00:00,0.004836871156576716
2007-10-23 21:00:00+00:00,0.005073476265945676
2007-10-24 21:00:00+00:00,0.005303939228944454
2007-10-25 21:00:00+00:00,0.0054974479409364285
2007-10-27 21:00:00+00:00,0.005827320032200767
2007-10-28 21:00:00+00:00,0.0065929198754171026
2007-10-29 21:00:00+00:00,0.007549182773944008
2007-10-30 21:00:00+00:00,0.009168828261120865
2007-10-31 21:00:00+00:00,0.010361213434708638
2007-11-01 21:00:00+00:00,0.011906458645528417
2007-11-03 21:00:00+00:00,0.012990209638101824
2007-11-04 22:00:00+00:00,0.01298927141703432
2007-11-05 22:00:00+00:00,0.013402903620847173
2007-11-06 22:00:00+00:00,0.014771613710776066
2007-11-07 22:00:00+00:00,0.01606651063353226
2007-11-08 22:00:00+00:00,0.01552107077946907
