PRICE,2023-05-19T03:05:11.269724508Z,"[{'price': '1.07689', 'liquidity': 10000000}]","[{'price': '1.07700', 'liquidity': 10000000}]",1.07689,1.07700,tradeable,True,EUR_USD
PRICE,2023-05-19T03:05:12.359786395Z,"[{'price': '1.07689', 'liquidity': 10000000}]","[{'price': '1.07702', 'liquidity': 10000000}]",1.07689,1.07702,tradeable,True,EUR_USD
PRICE,2023-05-19T03:05:14.154797376Z,"[{'price': '1.07690', 'liquidity': 10000000}]","[{'price': '1.07701', 'liquidity': 10000000}]",1.07690,1.07701,tradeable,True,EUR_USD
PRICE,2023-05-19T03:05:14.365066285Z,"[{'price': '1.07689', 'liquidity': 10000000}]","[{'price': '1.07702', 'liquidity': 10000000}]",1.07689,1.07702,tradeable,True,EUR_USD
PRICE,2023-05-19T03:05:18.808128603Z,"[{'price': '1.07690', 'liquidity': 10000000}]","[{'price': '1.07704', 'liquidity': 10000000}]",1.07690,1.07704,tradeable,True,EUR_USD
PRICE,2023-05-19T03:05:19.052526039Z,"[{'price': '1.07689', 'liquidity': 10000000}]","[{'price': '1.07704', 'liquidity': 10000000}]",1.07689,1.07704,tradeable,True,EUR_USD
PRICE,2023-05-19T03:05:19.374806545Z,"[{'price': '1.07688', 'liquidity': 10000000}]","[{'price': '1.07701', 'liquidity': 10000000}]",1.07688,1.07701,tradeable,True,EUR_USD
PRICE,2023-05-19T03:05:20.689792403Z,"[{'price': '1.07690', 'liquidity': 10000000}]","[{'price': '1.07705', 'liquidity': 10000000}]",1.07690,1.07705,tradeable,True,EUR_USD
PRICE,2023-05-19T03:05:20.901404335Z,"[{'price': '1.07690', 'liquidity': 10000000}]","[{'price': '1.07704', 'liquidity': 10000000}]",1.07690,1.07704,tradeable,True,EUR_USD
PRICE,2023-05-19T03:05:21.194506718Z,"[{'price': '1.07689', 'liquidity': 10000000}]","[{'price': '1.07704', 'liquidity': 10000000}]",1.07689,1.07704,tradeable,True,EUR_USD
PRICE,2023-05-19T03:05:21.266535734Z,"[{'price': '1.07690', 'liquidity': 10000000}]","[{'price': '1.07704', 'liquidity': 10000000}]",1.07690,1.07704,tradeable,True,EUR_USD
PRICE,2023-05-19T03:05:21.555082644Z,"[{'price': '1.07690', 'liquidity': 10000000}]","[{'price': '1.07705', 'liquidity': 10000000}]",1.07690,1.07705,tradeable,True,EUR_USD
PRICE,2023-05-19T03:05:21.810773926Z,"[{'price': '1.07690', 'liquidity': 10000000}]","[{'price': '1.07704', 'liquidity': 10000000}]",1.07690,1.07704,tradeable,True,EUR_USD
PRICE,2023-05-19T03:05:22.462218028Z,"[{'price': '1.07689', 'liquidity': 10000000}]","[{'price': '1.07704', 'liquidity': 10000000}]",1.07689,1.07704,tradeable,True,EUR_USD
